10449119	train	378
10449212	train	383
10450020	train	323
10450338	train	239
10450397	train	21
10450771	train	384
10450786	train	490
10451039	train	560
10451498	train	399
10452346	train	598
10452435	test	174
10452668	train	31
10452757	train	370
10452922	train	298
10453775	train	285
10453796	train	378
10453914	train	167
10453939	train	463
10453975	train	106
10454265	train	370
10454489	train	414
10454512	train	388
10455295	train	428
10455409	train	329
10455478	train	250
10455999	train	23
10456240	train	170
10456426	test	228
10456646	train	201
10456814	dev	420
10457122	train	242
10457124	train	168
10457397	train	128
10457601	train	373
10457699	train	375
10457878	train	204
10457883	train	98
10458643	dev	665
10458822	train	271
10459572	train	463
10459730	train	216
10459911	train	12
10459914	train	17
10460511	train	138
10460701	train	353
10460758	dev	491
10460806	train	499
10460876	train	231
10461081	train	397
10461823	train	202
10462014	train	367
10462057	train	462
10462554	train	410
10463118	test	245
10463516	train	409
10463579	train	394
10463772	train	247
10463946	train	245
10464538	dev	169
10465092	train	10
10465148	train	165
10465245	train	205
10465250	train	161
10465291	train	367
10465476	train	105
10466905	train	231
10467196	train	444
10467275	test	148
10467277	train	159
10467333	train	140
10467400	train	254
10467420	test	285
10467834	dev	400
10467976	train	169
10468195	test	282
10468314	train	489
10469039	test	243
10469353	train	362
10470387	train	323
10470627	dev	572
10470630	train	268
10470753	dev	822
10470991	test	542
10471421	train	501
10471469	dev	354
10471511	train	441
10471986	train	207
10472226	train	280
10472783	train	355
10473037	train	457
10473103	train	391
10473106	train	364
10473109	train	273
10473483	train	12
10473963	train	399
10474673	train	107
10474731	train	65
10474732	train	10
10474778	train	335
10475134	train	105
10475164	train	202
10475613	train	303
10476752	train	231
10476763	train	14
10476768	dev	9
10476771	train	20
10476775	train	11
10477044	train	502
10477133	dev	277
10477262	test	385
10477740	dev	360
10478332	train	360
10478337	train	348
10478357	train	304
10478797	train	403
104788	train	179
10478842	train	380
10479408	dev	313
10479471	train	269
10479951	test	14
10480159	train	266
10480179	train	10
10480202	train	288
10480474	train	504
10480584	dev	459
10480951	train	224
10481416	test	318
10481417	train	195
10481418	train	210
10481420	dev	254
10481831	test	271
10482380	train	271
10482872	train	390
10483033	train	417
10483822	train	343
10483973	train	473
10484327	train	228
10484518	dev	275
10484779	train	349
10484947	train	322
10484960	train	264
10485340	train	259
10485483	train	321
10485553	train	511
10485769	train	322
10485912	train	201
10485969	train	461
10486359	train	299
10486581	train	165
10487084	train	163
10487179	train	366
10487404	train	436
10487422	train	319
10487608	train	327
10487780	train	452
10489862	train	272
10489919	dev	64
10490077	train	391
10490152	train	321
10490157	train	252
10490706	train	424
10490797	dev	255
10490887	test	365
10490917	train	420
10490925	train	338
10491155	train	265
10491287	test	291
10491482	train	109
10492405	train	270
10492493	train	186
10492494	test	247
10492496	train	318
10492502	train	440
10492770	dev	390
10492897	train	284
10493323	test	426
10493408	train	12
10493553	train	8
10493554	dev	227
10494046	train	322
10494374	dev	106
10494572	train	364
10494574	train	264
10494874	train	139
10495035	dev	299
10495209	train	247
10495369	train	108
10496198	train	378
10496290	train	18
10496436	train	336
10496440	train	352
10496451	train	89
10496673	train	567
10496904	train	428
10496959	train	245
10496962	test	153
10497241	train	262
10497454	train	190
10497905	train	182
10498651	train	354
10498757	train	333
10498854	dev	438
10499201	train	322
10499251	dev	314
10499361	test	327
10499367	train	350
10499368	train	680
10499756	train	353
10499761	dev	219
10500066	train	368
10500955	train	244
10502298	test	335
10502406	train	267
10502407	test	377
10502538	dev	413
10503165	train	473
10503888	train	214
10503899	train	432
10503942	dev	373
10504119	train	285
10505588	test	326
10505594	train	19
10505926	train	112
10506276	train	257
10506506	train	320
10506531	train	298
10506726	train	353
10507379	train	319
10507783	train	361
10508506	train	16
10508521	test	371
10509161	train	229
10509429	train	267
10509436	dev	288
10509500	train	301
10509604	train	514
10510054	train	592
10510102	train	361
10510154	train	443
10510257	train	378
10510318	test	803
10510332	train	330
10510854	train	181
10510997	train	16
10511131	train	361
10511253	train	545
10511268	train	462
10511315	test	388
10512261	dev	679
10512279	train	373
10512453	dev	82
10512511	train	11
10513351	train	521
10513376	train	11
10513388	dev	220
10513564	train	326
10513719	train	48
10513995	test	277
10514033	train	247
10514107	test	255
10514777	train	267
10515239	train	203
10515446	train	580
10515538	train	249
10515658	train	13
10515888	train	471
10515893	test	377
10516392	dev	249
10516413	train	362
10516654	train	380
10516758	train	435
10517649	train	370
10517737	train	380
10518005	train	317
10518183	test	10
10519347	train	430
10519459	train	184
10519723	train	105
10519734	train	360
10520005	dev	369
10520387	train	208
10520732	train	424
10520979	train	432
10520983	train	16
10521060	train	207
10521501	train	284
10521742	train	385
10522495	train	416
10523326	train	342
10523732	train	199
10523796	train	328
10523822	train	220
10523871	train	425
10524271	dev	211
10524634	train	439
10524660	test	356
10524662	train	335
10524732	test	100
10525003	train	23
10525070	train	255
10526209	train	481
10526274	test	539
10526668	test	476
10526806	dev	447
10526815	train	309
10527233	train	13
10527640	train	212
10528031	train	19
10528118	train	333
10528146	train	249
10528423	train	353
10528639	test	447
10528699	train	23
10528859	dev	316
10529020	train	451
10529635	train	15
10530763	train	250
10530776	train	170
10531013	train	283
10531299	train	339
10531305	train	441
10531375	train	287
10532181	dev	55
10532552	train	414
10533019	train	104
105332	train	165
10533303	train	211
10533558	train	6
10533616	train	388
10533618	dev	412
10533631	train	237
10533670	train	326
10533957	train	497
10534061	dev	376
10534063	dev	297
10534122	train	251
10534145	dev	370
10534208	train	501
10534216	train	260
10534217	train	286
10534223	train	428
10534246	train	326
10534259	train	361
10534354	train	345
10534532	test	14
10534640	dev	150
10535096	train	112
10535458	train	455
10535757	train	187
10536188	train	297
10536274	test	459
1053647	train	131
10536670	train	527
10537180	train	271
10537362	train	322
1053935	train	207
10539815	train	607
10540334	train	278
1054099	test	8
10541330	train	373
10541505	train	16
10541732	train	300
1054198	dev	127
10542059	train	463
10542306	train	354
10542372	train	391
10542998	train	430
10543033	train	371
10543429	train	447
10543928	train	370
10544064	test	233
10544156	dev	484
10544668	train	251
10544909	train	339
10545406	dev	207
10545420	train	709
10545536	train	362
10545540	test	409
10545541	test	392
10545589	train	457
10545628	train	348
10545663	train	249
10545950	train	337
10547078	train	237
10548178	train	191
10548525	train	251
10549407	train	171
10549685	train	399
10549927	train	347
10550159	test	425
10551598	train	378
10551702	dev	341
10551732	train	251
10552940	train	388
10553426	test	156
10553876	train	291
10553948	dev	166
10554066	train	23
10554824	train	131
10555010	train	539
10555419	test	104
10555598	train	133
10555659	dev	363
10555748	train	260
10555917	train	176
10556671	train	177
10556937	train	475
10556993	train	321
10557571	train	44
10558324	dev	98
10558926	train	400
10559078	train	420
10559122	test	196
10559215	test	388
10559391	train	380
10559523	train	339
10559675	train	307
10559705	dev	146
10560558	train	150
10560562	train	225
10560583	train	783
10561115	train	136
10561281	train	391
10561356	dev	463
10561751	train	221
10561993	train	283
10563144	train	120
10563481	train	354
10563642	train	88
10563721	train	12
10564177	train	318
10564534	train	382
10564678	train	467
10565048	train	165
10565464	train	362
10565607	dev	353
10565853	train	361
10566187	train	258
10566197	train	266
10566648	train	395
10566683	test	470
10566717	train	403
10566755	train	9
10567023	train	301
10567617	train	186
10567913	train	337
10568223	test	202
10568693	train	354
10568697	train	285
10568827	test	147
10568848	train	253
10569314	train	15
10569482	train	485
10569619	train	325
10569621	train	531
10569674	train	69
10569698	dev	302
10569788	train	370
10569801	train	379
10569804	train	299
10570028	dev	376
10570039	train	331
10570114	train	9
10570211	test	449
10570561	train	105
10570779	train	211
10571245	train	374
10571255	train	333
10571975	test	366
10572353	train	100
10572627	train	385
10572812	train	410
10573327	dev	18
10573371	train	264
10573723	train	267
10574509	train	346
10574641	dev	330
10574676	train	416
10574974	train	331
10575002	train	308
10575257	test	288
10575299	train	13
10575418	train	385
10576463	train	232
10576583	dev	480
10576662	train	196
10577295	train	509
10577320	train	16
10577370	train	17
10577856	train	331
10578133	train	381
10578547	train	242
10579022	train	13
10579340	test	376
10579464	train	345
10580372	train	342
1058041	train	278
105807	train	228
10580751	train	229
10580886	test	214
10581022	train	26
10581123	train	256
10581215	test	420
10581411	train	166
10581982	train	15
10582204	train	214
10582438	train	108
10582477	train	393
10582521	train	384
10582556	dev	288
10582676	train	156
10583026	train	382
10583098	test	7
10583354	train	331
10584365	train	142
10584679	train	236
10584719	train	263
10584900	train	190
10585811	test	289
10586344	train	208
10586424	train	251
10586535	train	233
10586837	train	142
10587578	train	339
10588509	train	392
10588598	test	382
10588945	test	348
1058923	train	92
1058931	train	236
10589449	train	20
10589462	train	153
10589641	train	350
10589927	train	11
10590023	test	357
10591028	train	382
10591146	train	489
10591286	train	287
10591482	train	275
10591678	train	604
10591873	train	466
10591888	test	371
10592073	train	141
10592406	train	651
10592673	train	114
10592884	train	10
10592889	train	24
10592922	train	336
10593148	train	23
10593346	dev	497
10593590	train	356
10593907	train	293
10594327	train	271
10594343	train	303
10594344	test	370
10594346	train	257
10594478	train	336
10594785	train	423
1059500	train	190
10595697	train	477
10596105	test	18
10596308	test	101
10596698	train	459
10596735	dev	312
10597302	train	401
10597740	dev	275
10598131	train	501
10598151	train	19
10598313	test	307
10598677	train	396
10599213	dev	275
10599370	train	180
10599404	train	57
10599785	train	172
10600093	dev	92
10600097	test	126
10600175	train	377
10601065	test	321
10601118	train	345
10601132	train	210
10601319	train	371
10601582	test	391
10601673	dev	370
10601961	train	405
10602329	train	434
10602496	train	265
10603043	dev	120
10603155	train	61
10603400	train	386
10604046	dev	491
10604050	dev	448
10604166	train	17
10604666	train	392
106047	train	102
10604944	train	446
10604956	train	486
10605059	train	514
10606163	train	431
10606230	dev	149
10606239	train	454
10606333	train	103
10606349	train	13
10606973	train	397
10607017	train	277
10607690	test	306
10607968	train	194
10608825	train	214
10609351	test	246
106094	train	300
10609620	train	388
10609769	train	52
10609785	train	410
10609968	train	203
10610387	train	17
10610746	train	479
10611138	train	436
10611143	train	310
10611417	dev	590
10611578	train	242
10612109	train	114
10612345	train	349
10612544	train	218
10612975	train	16
10613612	train	479
10614088	test	12
10614572	train	184
10614618	train	216
10614622	train	476
10614771	dev	307
10614800	train	413
10614985	train	366
10615017	test	275
10615340	train	306
10615548	train	178
10616189	train	454
10616229	test	164
10616290	train	352
10617104	dev	289
10617126	train	367
10617473	train	166
10617604	test	285
10617657	train	354
10617675	train	420
10617681	train	389
10617787	test	248
10617950	train	374
10618415	train	333
10618442	train	300
10618463	train	262
10618468	train	315
10618687	train	373
10618887	train	302
10619186	train	351
10619376	train	300
10619402	train	420
10619828	train	295
10619928	train	374
10620105	train	160
10620138	train	266
10620335	test	451
10620351	train	324
10620473	train	558
10620557	train	250
10620629	train	464
10620750	train	263
10621951	train	629
10622529	test	176
10622550	train	122
10623466	train	290
1062350	test	22
10623706	train	415
10624637	train	543
10624784	train	320
10625080	train	425
10625115	train	129
10625264	train	12
1062546	test	17
10626094	train	304
10626223	train	605
10626521	train	199
10626719	train	162
10626749	train	401
10626785	train	171
10627091	train	382
10627132	train	224
10627139	train	414
10627286	test	241
10627464	train	340
10627964	test	22
10628360	train	276
10628507	dev	312
10628632	train	407
10628774	train	361
10628889	train	474
10629081	train	417
10629087	train	328
10629575	train	219
10629576	train	243
10629901	train	167
10630350	test	418
10630458	train	198
10630462	train	12
10630659	train	17
10630811	train	114
10630826	dev	358
10631123	train	549
10631150	train	382
10631206	test	340
10631230	test	107
10631423	test	62
10631424	train	69
10631964	train	226
10632360	test	529
10632390	train	296
10632456	train	410
10632574	train	274
10632948	train	71
10632965	dev	389
10633495	train	220
10635365	train	218
10636156	train	104
10636254	train	506
10636369	train	448
10636887	train	166
10636889	train	482
10636903	train	279
10636987	train	80
10637075	dev	281
10637132	train	348
1063758	train	81
10638597	train	111
10638634	train	232
10638776	train	208
10638892	train	356
10638904	train	495
10638917	dev	389
10638925	train	23
10639594	test	259
10639687	train	416
10639689	train	416
10639760	dev	260
106402	train	30
10640298	dev	390
10640309	train	313
10640419	train	380
10640517	train	313
10640773	train	369
10640779	train	395
10641615	train	292
10642045	train	109
10642304	dev	431
10642506	train	357
10642972	train	203
10643151	test	505
10643227	train	17
10643616	train	112
10643859	train	19
10643899	train	119
10644010	train	389
1064465	train	24
10644709	test	282
10644815	train	210
10644924	train	17
10645038	test	462
10645887	train	405
10645928	train	468
10646174	dev	26
10646830	train	312
10646879	train	329
10647630	test	425
10647887	train	362
1064790	test	62
10647914	train	405
10648330	train	422
10649251	train	349
10649708	dev	393
10650168	train	96
10650884	test	370
10651068	train	287
10651103	train	237
10651109	train	193
10651390	train	672
10651667	train	430
10652038	train	367
1065218	train	21
10652438	train	216
10653021	train	339
10653210	test	448
10653224	train	26
10653398	dev	464
10653605	test	373
10653606	dev	562
10654227	train	20
10654327	test	459
10654500	train	268
10655017	test	10
10655531	train	15
10655774	train	176
10655909	train	269
10655920	train	239
10656221	train	249
10656287	train	314
10656425	train	341
10656603	train	381
10657535	train	331
10657721	train	10
10657900	train	546
10657949	train	378
1065802	train	248
10658937	test	418
10660625	dev	346
